OBJECTID,Y,X,Elevation,Aspect,Curvature,Profile,Plan,Slope,R,G,B,Rain,Valley_Depth,TPI,TRI,SPI,Dis_river,Dis_road,Geology,LULC,Slop_Length,MRVBF,MRRTF,TWI,NDVI,Gully
2246966,4142759.987700000405312,644086.865399999544024,1910,229.0856171,0.5095462,-0.1592332,0.3503130,8.8556395,12888.5000000,11216.0000000,10668.0000000,382.9120483,249.3581543,-0.6216216,1.0000000,1364.3067627,2409.3801270,125.6488419,14,13.0000000,0.0000000,1.5856649,0.1562847,7.9253111,0.1808504,G
2246997,4142759.987700000405312,644125.865399999544024,1910,196.3895416,-0.1273866,0.0224800,-0.1049066,7.9056325,12918.0000000,11340.5000000,10723.0000000,382.9120483,247.1708984,-1.6486486,1.3416408,1346.6926270,2380.3742676,177.6943054,14,13.0000000,219.3374023,0.8023499,0.1140594,9.0336456,0.1979511,G
2247039,4142760.987700000405312,644084.865399999544024,1910,229.0856171,0.5095462,-0.1592332,0.3503130,8.8556395,12888.5000000,11216.0000000,10668.0000000,382.9120483,249.3581543,-0.6216216,1.0000000,1364.3067627,2409.3801270,125.6488419,14,13.0000000,0.0000000,1.5856649,0.1562847,7.9253111,0.1808504,G
2247062,4142760.987700000405312,644127.865399999544024,1910,196.3895416,-0.1273866,0.0224800,-0.1049066,7.9056325,12918.0000000,11340.5000000,10723.0000000,382.9120483,247.1708984,-1.6486486,1.3416408,1346.6926270,2380.3742676,177.6943054,14,13.0000000,219.3374023,0.8023499,0.1140594,9.0336456,0.1979511,G
2247106,4142761.987700000405312,644082.865399999544024,1910,229.0856171,0.5095462,-0.1592332,0.3503130,8.8556395,12888.5000000,11216.0000000,10668.0000000,382.9120483,249.5773926,-1.4864864,1.8973666,1364.3067627,2409.3801270,125.6488419,14,13.0000000,28.0180702,0.8723642,0.0585632,7.5509658,0.1808504,G
2247124,4142761.987700000405312,644129.865399999544024,1911,227.8624115,-0.5095462,0.2866198,-0.2229265,12.6345272,12918.0000000,11340.5000000,10723.0000000,382.9120483,245.3894043,-1.1891892,1.3416408,1346.6926270,2380.3742676,177.6943054,14,13.0000000,191.3193359,0.6364246,0.1880411,8.1788902,0.1979511,G
2247127,4142761.987700000405312,644132.865399999544024,1911,227.8624115,-0.5095462,0.2866198,-0.2229265,12.6345272,12918.0000000,11340.5000000,10723.0000000,382.9120483,245.3894043,-1.1891892,1.3416408,1346.6926270,2380.3742676,177.6943054,14,13.0000000,191.3193359,0.6364246,0.1880411,8.1788902,0.1979511,G
2247128,4142761.987700000405312,644133.865399999544024,1911,227.8624115,-0.5095462,0.2866198,-0.2229265,12.6345272,12918.0000000,11340.5000000,10723.0000000,382.9120483,245.3894043,-1.1891892,1.3416408,1384.2954102,2380.3742676,177.6943054,14,13.0000000,191.3193359,0.6364246,0.1880411,8.1788902,0.2073923,G
2247176,4142762.987700000405312,644081.865399999544024,1910,229.0856171,0.5095462,-0.1592332,0.3503130,8.8556395,12888.5000000,11216.0000000,10668.0000000,382.9120483,249.5773926,-1.4864864,1.8973666,1364.3067627,2409.3801270,125.6488419,14,13.0000000,28.0180702,0.8723642,0.0585632,7.5509658,0.1808504,G
2247197,4142762.987700000405312,644136.865399999544024,1911,227.8624115,-0.5095462,0.2866198,-0.2229265,12.6345272,12918.0000000,11340.5000000,10723.0000000,382.9120483,245.3894043,-1.1891892,1.3416408,1384.2954102,2380.3742676,177.6943054,14,13.0000000,191.3193359,0.6364246,0.1880411,8.1788902,0.2073923,G
2247339,4142764.987700000405312,644142.865399999544024,1911,227.8624115,-0.5095462,0.2866198,-0.2229265,12.6345272,12918.0000000,11340.5000000,10723.0000000,382.9120483,245.3894043,-1.1891892,1.3416408,1384.2954102,2380.3742676,177.6943054,14,13.0000000,191.3193359,0.6364246,0.1880411,8.1788902,0.2073923,G
2247341,4142764.987700000405312,644144.865399999544024,1911,227.8624115,-0.5095462,0.2866198,-0.2229265,12.6345272,12845.0000000,11232.5000000,10580.5000000,382.9120483,244.2954102,-2.5675676,2.4494898,1384.2954102,2366.2382813,202.6026764,14,13.0000000,174.9067383,0.7332324,0.0171766,7.7963028,0.2073923,G
2247406,4142765.987700000405312,644147.865399999544024,1911,227.8624115,-0.5095462,0.2866198,-0.2229265,12.6345272,12845.0000000,11232.5000000,10580.5000000,382.9120483,244.2954102,-2.5675676,2.4494898,1384.2954102,2366.2382813,202.6026764,14,13.0000000,174.9067383,0.7332324,0.0171766,7.7963028,0.2073923,G
2247462,4142766.987700000405312,644149.865399999544024,1911,227.8624115,-0.5095462,0.2866198,-0.2229265,12.6345272,12845.0000000,11232.5000000,10580.5000000,382.9979248,244.2954102,-2.5675676,2.4494898,1384.2954102,2366.2382813,202.6026764,14,13.0000000,174.9067383,0.7332324,0.0171766,7.7963028,0.2073923,G
2247464,4142766.987700000405312,644151.865399999544024,1911,227.8624115,-0.5095462,0.2866198,-0.2229265,12.6345272,12845.0000000,11232.5000000,10580.5000000,382.9979248,244.2954102,-2.5675676,2.4494898,1384.2954102,2366.2382813,202.6026764,14,13.0000000,174.9067383,0.7332324,0.0171766,7.7963028,0.2073923,G
2247467,4142766.987700000405312,644154.865399999544024,1911,227.8624115,-0.5095462,0.2866198,-0.2229265,12.6345272,12845.0000000,11232.5000000,10580.5000000,382.9979248,244.2954102,-2.5675676,2.4494898,1384.2954102,2366.2382813,202.6026764,14,13.0000000,174.9067383,0.7332324,0.0171766,7.7963028,0.2073923,G
2247469,4142766.987700000405312,644156.865399999544024,1911,227.8624115,-0.5095462,0.2866198,-0.2229265,12.6345272,12845.0000000,11232.5000000,10580.5000000,382.9979248,244.2954102,-2.5675676,2.4494898,1384.2954102,2366.2382813,202.6026764,14,13.0000000,174.9067383,0.7332324,0.0171766,7.7963028,0.2073923,G
2247472,4142766.987700000405312,644159.865399999544024,1915,240.0684814,-0.1273866,0.0071565,-0.1202300,16.9885311,12845.0000000,11232.5000000,10580.5000000,382.9979248,244.2954102,-2.5675676,2.4494898,1384.2954102,2366.2382813,202.6026764,14,13.0000000,174.9067383,0.7332324,0.0171766,7.7963028,0.2073923,G
2247580,4142768.987700000405312,644162.865399999544024,1915,240.0684814,-0.1273866,0.0071565,-0.1202300,16.9885311,12845.0000000,11232.5000000,10580.5000000,382.9979248,244.2954102,-2.5675676,2.4494898,1058.6129150,2366.2382813,202.6026764,14,13.0000000,174.9067383,0.7332324,0.0171766,7.7963028,0.2257161,G
2247581,4142768.987700000405312,644163.865399999544024,1915,240.0684814,-0.1273866,0.0071565,-0.1202300,16.9885311,12845.0000000,11232.5000000,10580.5000000,382.9979248,244.2954102,-2.5675676,2.4494898,1058.6129150,2366.2382813,202.6026764,14,13.0000000,174.9067383,0.7332324,0.0171766,7.7963028,0.2257161,G
2247586,4142768.987700000405312,644168.865399999544024,1915,240.0684814,-0.1273866,0.0071565,-0.1202300,16.9885311,12435.0000000,11181.0000000,10636.5000000,382.9979248,244.2954102,-2.5675676,2.4494898,1058.6129150,2366.2382813,202.6026764,14,13.0000000,174.9067383,0.7332324,0.0171766,7.7963028,0.2257161,G
2247588,4142768.987700000405312,644170.865399999544024,1915,240.0684814,-0.1273866,0.0071565,-0.1202300,16.9885311,12435.0000000,11181.0000000,10636.5000000,382.9979248,244.2954102,-2.5675676,2.4494898,1058.6129150,2366.2382813,202.6026764,14,13.0000000,174.9067383,0.7332324,0.0171766,7.7963028,0.2257161,G
2247591,4142768.987700000405312,644173.865399999544024,1915,240.0684814,-0.1273866,0.0071565,-0.1202300,16.9885311,12435.0000000,11181.0000000,10636.5000000,382.9979248,240.2011719,-1.0270270,3.0000000,1058.6129150,2352.3530273,226.5166779,14,13.0000000,39.6235352,0.2257738,0.0135054,7.3737121,0.2257161,G
2247595,4142768.987700000405312,644177.865399999544024,1915,240.0684814,-0.1273866,0.0071565,-0.1202300,16.9885311,12435.0000000,11181.0000000,10636.5000000,382.9979248,240.2011719,-1.0270270,3.0000000,1058.6129150,2352.3530273,226.5166779,14,13.0000000,39.6235352,0.2257738,0.0135054,7.3737121,0.2257161,G
2247599,4142768.987700000405312,644181.865399999544024,1915,240.0684814,-0.1273866,0.0071565,-0.1202300,16.9885311,12435.0000000,11181.0000000,10636.5000000,382.9979248,240.2011719,-1.0270270,3.0000000,1058.6129150,2352.3530273,226.5166779,14,13.0000000,39.6235352,0.2257738,0.0135054,7.3737121,0.2257161,G
2247652,4142769.987700000405312,644183.865399999544024,1915,240.0684814,-0.1273866,0.0071565,-0.1202300,16.9885311,12435.0000000,11181.0000000,10636.5000000,382.9979248,240.2011719,-1.0270270,3.0000000,1058.6129150,2352.3530273,226.5166779,14,13.0000000,39.6235352,0.2257738,0.0135054,7.3737121,0.2257161,G
2247701,4142770.987700000405312,644185.865399999544024,1919,231.0090027,0.1273866,-0.1646704,-0.0372839,12.0540571,12435.0000000,11181.0000000,10636.5000000,382.9979248,240.2011719,-1.0270270,3.0000000,1058.6129150,2352.3530273,226.5166779,14,13.0000000,39.6235352,0.2257738,0.0135054,7.3737121,0.2257161,G
2247813,4142773.987700000405312,644187.865399999544024,1919,231.0090027,0.1273866,-0.1646704,-0.0372839,12.0540571,13480.0000000,11510.0000000,11062.0000000,382.9979248,240.2011719,-1.0270270,3.0000000,1465.3568115,2327.8969727,240.0517883,14,13.0000000,39.6235352,0.2257738,0.0135054,7.3737121,0.2196795,G
2247846,4142774.987700000405312,644189.865399999544024,1919,231.0090027,0.1273866,-0.1646704,-0.0372839,12.0540571,13480.0000000,11510.0000000,11062.0000000,382.9979248,240.2011719,-1.0270270,3.0000000,980.4542847,2327.8969727,240.0517883,14,13.0000000,39.6235352,0.2257738,0.0135054,7.3737121,0.2196795,G
2247935,4142777.987700000405312,644085.865399999544024,1912,235.0079803,0.6369328,-0.3262339,0.3106989,10.8916817,12749.0000000,11282.5000000,10741.5000000,382.9120483,249.5773926,-1.4864864,1.8973666,1355.1168213,2385.5087891,140.4796753,14,13.0000000,28.0180702,0.8723642,0.0585632,7.5509658,0.1808504,G
2247972,4142778.987700000405312,644090.865399999544024,1912,235.0079803,0.6369328,-0.3262339,0.3106989,10.8916817,12749.0000000,11282.5000000,10741.5000000,382.9120483,245.4833984,0.8918919,2.1908903,1355.1168213,2370.7375488,163.8260498,14,13.0000000,0.0000000,0.2204491,0.5961470,7.0580187,0.1808504,G
2248007,4142779.987700000405312,644091.865399999544024,1912,235.0079803,0.6369328,-0.3262339,0.3106989,10.8916817,12749.0000000,11282.5000000,10741.5000000,382.9120483,245.4833984,0.8918919,2.1908903,1355.1168213,2370.7375488,163.8260498,14,13.0000000,0.0000000,0.2204491,0.5961470,7.0580187,0.1808504,G
2248010,4142779.987700000405312,644094.865399999544024,1912,235.0079803,0.6369328,-0.3262339,0.3106989,10.8916817,12749.0000000,11282.5000000,10741.5000000,382.9120483,245.4833984,0.8918919,2.1908903,1355.1168213,2370.7375488,163.8260498,14,13.0000000,0.0000000,0.2204491,0.5961470,7.0580187,0.1808504,G
2248063,4142780.987700000405312,644195.865399999544024,1922,215.5376740,0.2547731,-0.0447574,0.2100157,15.3513880,13041.5000000,11397.0000000,10686.5000000,382.9979248,240.2011719,-1.0270270,3.0000000,980.4542847,2327.8969727,240.0517883,14,13.0000000,39.6235352,0.2257738,0.0135054,7.3737121,0.2196795,G
2248089,4142781.987700000405312,644096.865399999544024,1912,235.0079803,0.6369328,-0.3262339,0.3106989,10.8916817,12749.0000000,11282.5000000,10741.5000000,382.9120483,245.4833984,0.8918919,2.1908903,1355.1168213,2370.7375488,163.8260498,14,13.0000000,0.0000000,0.2204491,0.5961470,7.0580187,0.1808504,G
2248106,4142781.987700000405312,644196.865399999544024,1922,215.5376740,0.2547731,-0.0447574,0.2100157,15.3513880,13041.5000000,11397.0000000,10686.5000000,382.9979248,240.2011719,-1.0270270,3.0000000,980.4542847,2327.8969727,240.0517883,14,13.0000000,39.6235352,0.2257738,0.0135054,7.3737121,0.2196795,G
2248202,4142783.987700000405312,644201.865399999544024,1922,215.5376740,0.2547731,-0.0447574,0.2100157,15.3513880,13041.5000000,11397.0000000,10686.5000000,382.9979248,236.1069336,0.7027027,2.3237901,980.4542847,2314.1228027,265.0565186,14,13.0000000,0.0000000,0.3970579,0.1061871,6.1084867,0.2196795,G
2248224,4142784.987700000405312,644101.865399999544024,1912,203.9624939,-0.2547731,0.1019092,-0.1528639,8.7879515,12749.0000000,11282.5000000,10741.5000000,382.9120483,245.4833984,0.8918919,2.1908903,1355.1168213,2370.7375488,163.8260498,14,13.0000000,0.0000000,0.2204491,0.5961470,7.0580187,0.1808504,G
2248227,4142784.987700000405312,644104.865399999544024,1912,203.9624939,-0.2547731,0.1019092,-0.1528639,8.7879515,12749.0000000,11282.5000000,10741.5000000,382.9120483,245.4833984,0.8918919,2.1908903,1355.1168213,2370.7375488,163.8260498,14,13.0000000,0.0000000,0.2204491,0.5961470,7.0580187,0.1808504,G
2248228,4142784.987700000405312,644105.865399999544024,1912,203.9624939,-0.2547731,0.1019092,-0.1528639,8.7879515,12749.0000000,11282.5000000,10741.5000000,382.9120483,245.4833984,0.8918919,2.1908903,1370.3485107,2370.7375488,163.8260498,14,13.0000000,0.0000000,0.2204491,0.5961470,7.0580187,0.1808504,G
2248231,4142784.987700000405312,644108.865399999544024,1912,203.9624939,-0.2547731,0.1019092,-0.1528639,8.7879515,12749.0000000,11282.5000000,10741.5000000,382.9120483,245.4833984,0.8918919,2.1908903,1370.3485107,2370.7375488,163.8260498,14,13.0000000,0.0000000,0.2204491,0.5961470,7.0580187,0.1979511,G
2248235,4142784.987700000405312,644112.865399999544024,1912,203.9624939,-0.2547731,0.1019092,-0.1528639,8.7879515,12749.0000000,11282.5000000,10741.5000000,382.9120483,245.4833984,0.8918919,2.1908903,1370.3485107,2370.7375488,163.8260498,14,13.0000000,0.0000000,0.2204491,0.5961470,7.0580187,0.1979511,G
2248237,4142784.987700000405312,644114.865399999544024,1912,203.9624939,-0.2547731,0.1019092,-0.1528639,8.7879515,12749.0000000,11282.5000000,10741.5000000,382.9120483,245.4833984,0.8918919,2.1908903,1370.3485107,2370.7375488,163.8260498,14,13.0000000,0.0000000,0.2204491,0.5961470,7.0580187,0.1979511,G
2248240,4142784.987700000405312,644117.865399999544024,1912,203.9624939,-0.2547731,0.1019092,-0.1528639,8.7879515,12749.0000000,11282.5000000,10741.5000000,382.9120483,245.3894043,-1.1891892,1.3416408,1370.3485107,2356.2089844,188.4732666,14,13.0000000,191.3193359,0.6364246,0.1880411,8.1788902,0.1979511,G
2248253,4142784.987700000405312,644202.865399999544024,1922,215.5376740,0.2547731,-0.0447574,0.2100157,15.3513880,13041.5000000,11397.0000000,10686.5000000,382.9979248,236.1069336,0.7027027,2.3237901,980.4542847,2314.1228027,265.0565186,14,13.0000000,0.0000000,0.3970579,0.1061871,6.1084867,0.2196795,G
2248290,4142785.987700000405312,644119.865399999544024,1912,203.9624939,-0.2547731,0.1019092,-0.1528639,8.7879515,12749.0000000,11282.5000000,10741.5000000,382.9120483,245.3894043,-1.1891892,1.3416408,1370.3485107,2356.2089844,188.4732666,14,13.0000000,191.3193359,0.6364246,0.1880411,8.1788902,0.1979511,G
2248291,4142785.987700000405312,644120.865399999544024,1912,203.9624939,-0.2547731,0.1019092,-0.1528639,8.7879515,12840.5000000,11352.5000000,10772.0000000,382.9120483,245.3894043,-1.1891892,1.3416408,1370.3485107,2356.2089844,188.4732666,14,13.0000000,191.3193359,0.6364246,0.1880411,8.1788902,0.1979511,G
2248342,4142786.987700000405312,644123.865399999544024,1912,203.9624939,-0.2547731,0.1019092,-0.1528639,8.7879515,12840.5000000,11352.5000000,10772.0000000,382.9120483,245.3894043,-1.1891892,1.3416408,1370.3485107,2356.2089844,188.4732666,14,13.0000000,191.3193359,0.6364246,0.1880411,8.1788902,0.1677685,G
2248392,4142787.987700000405312,644126.865399999544024,1912,203.9624939,-0.2547731,0.1019092,-0.1528639,8.7879515,12840.5000000,11352.5000000,10772.0000000,382.9120483,245.3894043,-1.1891892,1.3416408,1370.3485107,2356.2089844,188.4732666,14,13.0000000,191.3193359,0.6364246,0.1880411,8.1788902,0.1677685,G
2248441,4142788.987700000405312,644128.865399999544024,1912,203.9624939,-0.2547731,0.1019092,-0.1528639,8.7879515,12840.5000000,11352.5000000,10772.0000000,382.9120483,245.3894043,-1.1891892,1.3416408,1370.3485107,2356.2089844,188.4732666,14,13.0000000,191.3193359,0.6364246,0.1880411,8.1788902,0.1677685,G
2248492,4142789.987700000405312,644131.865399999544024,1914,227.3859406,-0.2547731,0.2229265,-0.0318466,15.1556549,12840.5000000,11352.5000000,10772.0000000,382.9120483,243.6086426,-1.0540540,1.5491934,1370.3485107,2356.2089844,188.4732666,14,13.0000000,163.3012695,0.5897460,0.1650595,7.8825517,0.1677685,G
2248502,4142789.987700000405312,644207.865399999544024,1922,215.5376740,0.2547731,-0.0447574,0.2100157,15.3513880,13041.5000000,11397.0000000,10686.5000000,382.9979248,233.3249512,1.2432432,2.8982754,980.4542847,2314.1228027,265.0565186,14,13.0000000,0.0000000,0.0724596,0.1159368,6.0551395,0.2112195,G
2248594,4142791.987700000405312,644132.865399999544024,1914,227.3859406,-0.2547731,0.2229265,-0.0318466,15.1556549,12840.5000000,11352.5000000,10772.0000000,382.9120483,243.6086426,-1.0540540,1.5491934,1370.3485107,2356.2089844,188.4732666,14,13.0000000,163.3012695,0.5897460,0.1650595,7.8825517,0.1677685,G
2248610,4142791.987700000405312,644208.865399999544024,1922,215.5376740,0.2547731,-0.0447574,0.2100157,15.3513880,13041.5000000,11397.0000000,10686.5000000,382.9979248,233.3249512,1.2432432,2.8982754,980.4542847,2314.1228027,265.0565186,14,13.0000000,0.0000000,0.0724596,0.1159368,6.0551395,0.2112195,G
2248699,4142793.987700000405312,644135.865399999544024,1914,227.3859406,-0.2547731,0.2229265,-0.0318466,15.1556549,12840.5000000,11352.5000000,10772.0000000,382.9120483,243.6086426,-1.0540540,1.5491934,1411.7115479,2356.2089844,188.4732666,14,13.0000000,163.3012695,0.5897460,0.1650595,7.8825517,0.1726717,G
2248845,4142796.987700000405312,644138.865399999544024,1914,227.3859406,-0.2547731,0.2229265,-0.0318466,15.1556549,12840.5000000,11352.5000000,10772.0000000,382.9120483,243.6086426,-1.0540540,1.5491934,1411.7115479,2356.2089844,188.4732666,14,13.0000000,163.3012695,0.5897460,0.1650595,7.8825517,0.1726717,G
2248957,4142799.987700000405312,644140.865399999544024,1914,227.3859406,-0.2547731,0.2229265,-0.0318466,15.1556549,12840.5000000,11352.5000000,10772.0000000,382.9120483,243.6086426,-1.0540540,1.5491934,1251.1749268,2332.1318359,202.6026764,14,13.0000000,163.3012695,0.5897460,0.1650595,7.8825517,0.1726717,G
2248995,4142800.987700000405312,644142.865399999544024,1914,227.3859406,-0.2547731,0.2229265,-0.0318466,15.1556549,12840.5000000,11352.5000000,10772.0000000,382.9120483,243.6086426,-1.0540540,1.5491934,1251.1749268,2332.1318359,202.6026764,14,13.0000000,163.3012695,0.5897460,0.1650595,7.8825517,0.1726717,G
2249009,4142800.987700000405312,644220.865399999544024,1923,188.1300964,-0.0000000,0.1222911,0.1222911,12.6187639,13041.5000000,11397.0000000,10686.5000000,382.9979248,233.3249512,1.2432432,2.8982754,1569.3554688,2289.6032715,276.7128906,14,13.0000000,0.0000000,0.0724596,0.1159368,6.0551395,0.2112195,G
2249033,4142801.987700000405312,644144.865399999544024,1914,227.3859406,-0.2547731,0.2229265,-0.0318466,15.1556549,12930.5000000,11453.0000000,10760.5000000,382.9120483,241.5141602,-1.7297298,2.7568097,1251.1749268,2317.7019043,226.5166779,14,13.0000000,146.8886719,0.4526025,0.0129041,6.5511842,0.1726717,G
2249088,4142802.987700000405312,644225.865399999544024,1923,188.1300964,-0.0000000,0.1222911,0.1222911,12.6187639,13652.0000000,11816.5000000,11241.5000000,382.9979248,233.3249512,1.2432432,2.8982754,1569.3554688,2289.6032715,276.7128906,14,13.0000000,0.0000000,0.0724596,0.1159368,6.0551395,0.2112195,G
2249091,4142802.987700000405312,644228.865399999544024,1923,188.1300964,-0.0000000,0.1222911,0.1222911,12.6187639,13041.5000000,11397.0000000,10686.5000000,382.9979248,232.2302246,0.2702703,2.2803509,1569.3554688,2275.9443359,286.5234375,14,13.0000000,56.0361404,0.2130100,0.2077943,6.7555742,0.2112195,G
2249106,4142803.987700000405312,644146.865399999544024,1917,233.4269714,-0.2547731,0.2547731,-0.0000000,17.2212601,12930.5000000,11453.0000000,10760.5000000,382.9120483,241.5141602,-1.7297298,2.7568097,1251.1749268,2317.7019043,226.5166779,14,13.0000000,146.8886719,0.4526025,0.0129041,6.5511842,0.1726717,G
2249131,4142803.987700000405312,644231.865399999544024,1927,189.1623535,0.1273866,0.0058794,0.1332659,14.0091009,13652.0000000,11816.5000000,11241.5000000,382.9979248,232.2302246,0.2702703,2.2803509,1569.3554688,2275.9443359,286.5234375,14,13.0000000,56.0361404,0.2130100,0.2077943,6.7555742,0.2112195,G
2249143,4142804.987700000405312,644147.865399999544024,1917,233.4269714,-0.2547731,0.2547731,-0.0000000,17.2212601,12930.5000000,11453.0000000,10760.5000000,382.9120483,241.5141602,-1.7297298,2.7568097,1251.1749268,2317.7019043,226.5166779,14,13.0000000,146.8886719,0.4526025,0.0129041,6.5511842,0.1726717,G
2249172,4142804.987700000405312,644233.865399999544024,1927,189.1623535,0.1273866,0.0058794,0.1332659,14.0091009,13652.0000000,11816.5000000,11241.5000000,382.9979248,232.2302246,0.2702703,2.2803509,1569.3554688,2275.9443359,286.5234375,14,13.0000000,56.0361404,0.2130100,0.2077943,6.7555742,0.2112195,G
2249258,4142807.987700000405312,644149.865399999544024,1917,233.4269714,-0.2547731,0.2547731,-0.0000000,17.2212601,12930.5000000,11453.0000000,10760.5000000,382.9979248,241.5141602,-1.7297298,2.7568097,1251.1749268,2317.7019043,226.5166779,14,13.0000000,146.8886719,0.4526025,0.0129041,6.5511842,0.1726717,G
2249384,4142810.987700000405312,644151.865399999544024,1917,233.4269714,-0.2547731,0.2547731,-0.0000000,17.2212601,12930.5000000,11453.0000000,10760.5000000,382.9979248,241.5141602,-1.7297298,2.7568097,1251.1749268,2317.7019043,226.5166779,14,13.0000000,146.8886719,0.4526025,0.0129041,6.5511842,0.1726717,G
2249423,4142810.987700000405312,644241.865399999544024,1927,191.3099365,-0.2547731,-0.0149867,-0.2697598,13.6492796,13293.0000000,11642.5000000,10928.5000000,382.9979248,232.2302246,0.2702703,2.2803509,1569.3554688,2275.9443359,286.5234375,14,13.0000000,56.0361404,0.2130100,0.2077943,6.7555742,0.2269002,G
2249433,4142811.987700000405312,644153.865399999544024,1917,233.4269714,-0.2547731,0.2547731,-0.0000000,17.2212601,12930.5000000,11453.0000000,10760.5000000,382.9979248,241.5141602,-1.7297298,2.7568097,1251.1749268,2317.7019043,226.5166779,14,13.0000000,146.8886719,0.4526025,0.0129041,6.5511842,0.1726717,G
2249435,4142811.987700000405312,644155.865399999544024,1917,233.4269714,-0.2547731,0.2547731,-0.0000000,17.2212601,12930.5000000,11453.0000000,10760.5000000,382.9979248,241.5141602,-1.7297298,2.7568097,1251.1749268,2317.7019043,226.5166779,14,13.0000000,146.8886719,0.4526025,0.0129041,6.5511842,0.1726717,G
2249488,4142812.987700000405312,644159.865399999544024,1922,232.3523865,0.2547731,-0.0965198,0.1582533,19.7212334,12930.5000000,11453.0000000,10760.5000000,382.9979248,241.5141602,-1.7297298,2.7568097,1251.1749268,2317.7019043,226.5166779,14,13.0000000,146.8886719,0.4526025,0.0129041,6.5511842,0.1726717,G
2249490,4142812.987700000405312,644161.865399999544024,1922,232.3523865,0.2547731,-0.0965198,0.1582533,19.7212334,12930.5000000,11453.0000000,10760.5000000,382.9979248,241.5141602,-1.7297298,2.7568097,1110.4719238,2317.7019043,226.5166779,14,13.0000000,146.8886719,0.4526025,0.0129041,6.5511842,0.1774344,G
2249493,4142812.987700000405312,644164.865399999544024,1922,232.3523865,0.2547731,-0.0965198,0.1582533,19.7212334,12930.5000000,11453.0000000,10760.5000000,382.9979248,241.5141602,-1.7297298,2.7568097,1110.4719238,2317.7019043,226.5166779,14,13.0000000,146.8886719,0.4526025,0.0129041,6.5511842,0.1774344,G
2249546,4142813.987700000405312,644167.865399999544024,1922,232.3523865,0.2547731,-0.0965198,0.1582533,19.7212334,13131.0000000,11426.0000000,10891.5000000,382.9979248,241.5141602,-1.7297298,2.7568097,1110.4719238,2317.7019043,226.5166779,14,13.0000000,146.8886719,0.4526025,0.0129041,6.5511842,0.1765591,G
2249600,4142814.987700000405312,644170.865399999544024,1922,232.3523865,0.2547731,-0.0965198,0.1582533,19.7212334,13131.0000000,11426.0000000,10891.5000000,382.9979248,241.5141602,-1.7297298,2.7568097,1110.4719238,2317.7019043,226.5166779,14,13.0000000,146.8886719,0.4526025,0.0129041,6.5511842,0.1765591,G
2249679,4142815.987700000405312,644248.865399999544024,1927,191.3099365,-0.2547731,-0.0149867,-0.2697598,13.6492796,13293.0000000,11642.5000000,10928.5000000,383.0837708,232.2302246,0.2702703,2.2803509,1556.8133545,2275.9443359,286.5234375,14,13.0000000,56.0361404,0.2130100,0.2077943,6.7555742,0.1991807,G
2249727,4142816.987700000405312,644250.865399999544024,1927,191.3099365,-0.2547731,-0.0149867,-0.2697598,13.6492796,13293.0000000,11642.5000000,10928.5000000,383.0837708,232.2302246,0.2702703,2.2803509,1556.8133545,2275.9443359,286.5234375,14,13.0000000,56.0361404,0.2130100,0.2077943,6.7555742,0.1991807,G
2249729,4142816.987700000405312,644252.865399999544024,1927,191.3099365,-0.2547731,-0.0149867,-0.2697598,13.6492796,13293.0000000,11642.5000000,10928.5000000,383.0837708,232.2302246,0.2702703,2.2803509,1556.8133545,2275.9443359,286.5234375,14,13.0000000,56.0361404,0.2130100,0.2077943,6.7555742,0.1991807,G
2249789,4142818.987700000405312,644175.865399999544024,1922,232.3523865,0.2547731,-0.0965198,0.1582533,19.7212334,13131.0000000,11426.0000000,10891.5000000,382.9979248,233.6384277,0.8918919,3.6331804,1110.4719238,2303.5241699,251.2976837,14,13.0000000,107.2651367,0.0144736,0.0124936,5.6958189,0.1765591,G
2249807,4142818.987700000405312,644255.865399999544024,1927,191.3099365,-0.2547731,-0.0149867,-0.2697598,13.6492796,13293.0000000,11642.5000000,10928.5000000,383.0837708,228.3532715,-0.0270270,2.6832817,1556.8133545,2275.9443359,286.5234375,14,13.0000000,84.0542068,0.3298618,0.0681586,6.8439517,0.1991807,G
2249860,4142820.987700000405312,644177.865399999544024,1922,232.3523865,0.2547731,-0.0965198,0.1582533,19.7212334,13131.0000000,11426.0000000,10891.5000000,382.9979248,233.6384277,0.8918919,3.6331804,1110.4719238,2303.5241699,251.2976837,14,13.0000000,107.2651367,0.0144736,0.0124936,5.6958189,0.1765591,G
2249879,4142820.987700000405312,644260.865399999544024,1927,191.3099365,-0.2547731,-0.0149867,-0.2697598,13.6492796,13293.0000000,11642.5000000,10928.5000000,383.0837708,228.3532715,-0.0270270,2.6832817,1556.8133545,2262.5515137,282.3606567,14,13.0000000,84.0542068,0.3298618,0.0681586,6.8439517,0.1991807,G
2249910,4142821.987700000405312,644261.865399999544024,1927,191.3099365,-0.2547731,-0.0149867,-0.2697598,13.6492796,13293.0000000,11642.5000000,10928.5000000,383.0837708,228.3532715,-0.0270270,2.6832817,1556.8133545,2262.5515137,282.3606567,14,13.0000000,84.0542068,0.3298618,0.0681586,6.8439517,0.1991807,G
